codice_tipologia,nome,macro_categoria,denominazione,[soggetto],[formato],formato,titolo,[titolo prodotto],nome2,[nome produttore],codice_licenza_app,codice_licenza_app2,denominazione2,[nome licenza],rilevanza,descrizione,codice_localizzazione,comune,provincia,regione,lat,lon
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,DBMS Sql,DBMS Sql,AIRO,AIRO,Regione Basilicata,Regione Basilicata,1965,1965,Riuso,Riuso,3,"Sistema Informativo per la gestione dei ricoveri ospedalieri: Gestione posti Letto, ADT (Ammissione, Dimissione e Trasferimento), SDO (Scheda di Dimissione Ospedaliera e calcolo DRG",5446,Potenza,PZ,Basilicata,40.6404,15.8056
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,DBMS Sql,DBMS Sql,AIRO,AIRO,Regione Basilicata,Regione Basilicata,1965,1965,Riuso,Riuso,3,"Sistema Informativo per la gestione dei ricoveri ospedalieri: Gestione posti Letto, ADT (Ammissione, Dimissione e Trasferimento), SDO (Scheda di Dimissione Ospedaliera e calcolo DRG",5712,Rionero In Vulture,PZ,Basilicata,40.9264,15.6697
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,DBMS Sql,DBMS Sql,AIRO,AIRO,Regione Basilicata,Regione Basilicata,1965,1965,Riuso,Riuso,1,"Sistema Informativo per la gestione dei ricoveri ospedalieri: Gestione posti Letto, ADT (Ammissione, Dimissione e Trasferimento), SDO (Scheda di Dimissione Ospedaliera e calcolo DRG",5446,Potenza,PZ,Basilicata,40.6404,15.8056
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,DBMS Sql,DBMS Sql,AIRO,AIRO,Regione Basilicata,Regione Basilicata,1965,1965,Riuso,Riuso,2,"Sistema Informativo per la gestione dei ricoveri ospedalieri: Gestione posti Letto, ADT (Ammissione, Dimissione e Trasferimento), SDO (Scheda di Dimissione Ospedaliera e calcolo DRG",5712,Rionero In Vulture,PZ,Basilicata,40.9264,15.6697
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,DBMS Sql,DBMS Sql,AIRO,AIRO,Regione Basilicata,Regione Basilicata,1965,1965,Riuso,Riuso,1,"Sistema Informativo per la gestione dei ricoveri ospedalieri: Gestione posti Letto, ADT (Ammissione, Dimissione e Trasferimento), SDO (Scheda di Dimissione Ospedaliera e calcolo DRG",5446,Potenza,PZ,Basilicata,40.6404,15.8056
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Sql server,Ais Web,Ais Web,Az.Osp. S.Maria di Terni,Az.Osp. S.Maria di Terni,1628,1628,Nessuna,Nessuna,1,Gestione Day Service,7169,Terni,TR,Umbria,42.5636,12.6427
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Altro: segreteria,Segreteria,Oracle,Dbms oracle,Akropolis,Akropolis,Datamanagement,Datamanagement,1078,1078,Licenza d'uso,Licenza d'uso,1,Gestione del protocollo informatico,1404,Carpi,MO,Emilia Romagna,44.7839,10.8797
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Lavoro,Lavoro,MySql,Mysql,Albo collaboratori,Albo collaboratori,Cup2000,Cup2000,1628,1628,Nessuna,Nessuna,1,gestione albo collaboratori con iscrizione online e procedure comparative preliminari alla stipula di contratti di lavoro autonomo,740,Bologna,BO,Emilia Romagna,44.4949,11.3426
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Web,Web,Albo fornitori FARE,Albo fornitori FARE,CSAmed,CSAmed,316,316,Canone annuo,Canone annuo,1,Elenco fornitori aziendale abilitati a partecipare alle gare,740,Bologna,BO,Emilia Romagna,44.4949,11.3426
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Comunicazioni,Comunicazioni,Oracle,Oracle,Albo pretorio,Albo pretorio,Dedagroup,Dedagroup,1078,1078,Licenza d'uso,Licenza d'uso,3,Pubblicazione albo pretorio,4074,Mirano,VE,Veneto,45.495,12.1159
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,MySql,Mysql,Albo pretorio,Albo pretorio,Sistematica S.p.a.,Sistematica,1078,1078,Licenza d'uso,Licenza d'uso,1,Pubblicazione Albo Pretorio,7169,Terni,TR,Umbria,42.5636,12.6427
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Sicurezza,Sicurezza,Sql,Sql,ALFAGEST,AlfaGest,Lema Informatica Srl,Lema Informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione della sicurezza sul lavoro. Il db contiene le anagrafiche dei dipendenti e attrezzature,3303,Guastalla,RE,Emilia Romagna,44.9212,10.6544
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Altro: amministrazione,Amministrazione,MySql,Dbms mysql,Alfresco NordCom,Alfresco NordCom,Alfresco Software Inc.,Alfresco Software Inc.,1628,1628,Nessuna,Nessuna,1,Applicativi di gestione del repository documentale dell'outsourcing regionale del servizio di gestione delle postazioni di laoro (PC),3966,Melegnano,MI,Lombardia,45.3563,9.32146
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Aliseo,Aliseo,Windex,Windex,283,283,Aziendale,Aziendale,1,"Applicativo gestionale per la gestione delle risorse umane, rilevazione presenze, gestione stipendi e relativi adempimenti fiscali. Presente anche la versione web per consultazione stpendi e attività formative, gestione richieste e rimborsi",4991,Pavia,PV,Lombardia,45.1847,9.15821
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Lavoro,Lavoro,Oracle,Dbms oracle,Aliseo,Aliseo,Windex srl,Windex,1078,1078,Licenza d'uso,Licenza d'uso,1,"Gestione del personale paghe, contributi, giuridica, presenze, assenze, formazione.",3073,Genova,GE,Liguria,44.4057,8.94626
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Oracle,Dbms oracle,Aliseo,Aliseo,Windex srl,Windex,1078,1078,Licenza d'uso,Licenza d'uso,4,Gestione del Personale,3073,Genova,GE,Liguria,44.4057,8.94626
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Aliseo,Aliseo,Windex srl,Windex,1078,1078,Licenza d'uso,Licenza d'uso,1,Archivio dei dipendenti della azienda e gestione integrata delle risorse umane,2433,Cremona,CR,Lombardia,45.1332,10.0227
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Lavoro,Lavoro,Oracle,Dbms oracle,Aliseo,Aliseo,Windex s.r.l.,Windex,1078,1078,Licenza d'uso,Licenza d'uso,1,"Sistema Informativo Personale (gestione giuridica, economica, formazione del personale)",3803,Mantova,MN,Lombardia,45.1564,10.7914
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Altro: gestione Risorse Umane,Gestione Risorse Umane,Oracle,Dbms oracle,Aliseo - piattaforma integrata per la gestione delle Risorse Umane,Aliseo - piattaforma integrata per la gestione delle Risorse Umane,Windex di Verona,Windex di Verona,1206,1206,Licenza d'uso del fornitore,Licenza d'uso del fornitore,1,"Sistema gestionale a supporto dei processi di gestione delle risorse umane (gestione giuridica, gestione economica e previdenziale, rilevazione presenze e assenze, schede di valutazione).",3027,Garbagnate Milanese,MI,Lombardia,45.5756,9.07544
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,MySql,Dbms mysql,Allergo_Web 1.0,Allergo_Web 1.0,CED Azienda Ospedaliera Sant'Anna,CED Azienda Ospedaliera Sant'Anna,1628,1628,Nessuna,Nessuna,1,Cartella clinica specialistica per i pazienti allergici alle punture di imenotteri che affrontano un ciclo di immunoterapia,2272,Como,CO,Lombardia,45.8081,9.08518
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,ORACLE10,ALP,ALP,Delta informatica,Delta informatica,1079,1079,Licenza d' uso,Licenza d'uso,5,Attività Libera Professione,2732,Ferrara,FE,Emilia Romagna,44.8376,11.6117
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,AMBNET,AMBNET,Hitech S.p.A.,Hitech,1629,1629,? (NESSUNA???),Nessuna,4,Refertazione Attività Ambulatoriale,894,Breno,BS,Lombardia,45.957,10.3027
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,AMBNET,AMBNET,Hitech S.p.A.,Hitech,1078,1078,Licenza d'uso,Licenza d'uso,3,Refertazione Attività Ambulatoriale,894,Breno,BS,Lombardia,45.957,10.3027
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,AMBNET,AMBNET,Hitech S.p.A.,Hitech,1629,1629,? (NESSUNA???),Nessuna,4,Refertazione Attività Ambulatoriale,894,Breno,BS,Lombardia,45.957,10.3027
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Ambulatori,Ambulatori,Data processing,Data processing,1078,1078,Licenza d'uso,Licenza d'uso,1,Gestione dell'accettazione ed erogazione delle prestazioni in ambulatorio e refertazione.,3803,Mantova,MN,Lombardia,45.1564,10.7914
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,AMBweb,AMBweb,Engineering,Engineering,1401,1401,Licenza d'uso utenti illimitati,Licenza d'uso utenti illimitati,1,"Accettazione amministrativa; Gestione erogazione delle prestazioni; Gestione Cartella Ambulatoriale (consulta precedenti, anamnesi, esame obiettivo, diagnosi, piano di cura); refertazione",4046,Milano,MI,Lombardia,45.4655,9.18652
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,AMC,AMC,Engineering,Engineering,1401,1401,Licenza d'uso utenti illimitati,Licenza d'uso utenti illimitati,1,Organizzazione contabile; Gestione ciclo monetario ed operativo contabile; Gestione contributi; Gestione ricavi. Gestione ciclo passivo: Gestione cassa economale. Bilancio e reporting. Politiche di acquisto; Processi di logistica.,4046,Milano,MI,Lombardia,45.4655,9.18652
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Microsoft sql server,Amiantus,Amiantus,Università degli Studi di Perugia,Università degli Studi di Perugia,1078,1078,Licenza d'uso,Licenza d'uso,1,Registro cazienti che accedono in quanto ex affetti da patologie derivanti da esposizione amianto,7169,Terni,TR,Umbria,42.5636,12.6427
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Lotus,Lotus,Amico workflow,Amico workflow,Sistematica,Sistematica,1628,1628,Nessuna,Nessuna,1,Gestione delibere Aziendali (new),7169,Terni,TR,Umbria,42.5636,12.6427
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Database regionale. Non si conosce il formato,Database regionale. Non si conosce il formato,Anagrafe Regionale,Anagrafe Regionale,Engineering ingegneria informatica s.p.a.,Engineering,193,193,Applicazione da remoto su datacenter regionale,Applicazione da remoto su datacenter regionale,1,"Gestione anagrafe scelta/revoca, esenzioni assistiti ed archivio mmg/pls.",3508,Legnago,VR,Veneto,45.1936,11.3032
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,Anagrafe Pazienti Centralizzata,Anagrafe Pazienti Centralizzata,Gruppo Finmatica (ADS - Data Processing),Gruppo Finmatica (ADS - Data Processing),1078,1078,Licenza d'uso,Licenza d'uso,1,Software di gestione delle candidature e correzioni anagrafiche,4954,Parma,PR,Emilia Romagna,44.7993,10.3382
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Anagrafe Sanitaria,Anagrafe Sanitaria,Engeenering,Engineering,1078,1078,Licenza d'uso,Licenza d'uso,1,"Gestione iscrizione Assistiti-Assistibili, scelta-revoca medico,rilascio tessere sanitarie/ENI/STP, esenzioni, Gestione giuridica MMG/PLS",50,Adria,RO,Veneto,45.0555,12.056
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,Anagrafe UNICA,Anagrafe Unica,Insiel mercato,Insiel mercato,1078,1078,Licenza d'uso,Licenza d'uso,5,Anagrafe aziendale pazienti,4074,Mirano,VE,Veneto,45.495,12.1159
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,ANAGRAFICA,Anagrafica,EDP,EDP,1078,1078,Licenza d'uso,Licenza d'uso,1,"Gestione Anagrafica a livello provinciale (soprattutto attraverso i distretti) con informazioni aggiuntive che riguardano l'assistenza del paziente (es: medico di base, periodo di assistenza, esenzioni e altro)",747,Bolzano,BZ,Trentino Alto Adige,46.4947,11.3455
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Lavoro,Lavoro,Firebird,Firebird,ANAGRAFICA,Anagrafica,Pasqualini Davide,Pasqualini Davide,1078,1078,Licenza d'uso,Licenza d'uso,1,Software per la gestione dell'anagrafica dei militi volontari,4864,Padova,PD,Veneto,45.4064,11.8768
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,Analisi 5.0,Analisi 5.0,Polisystem,Polisystem,1078,1078,Licenza d'uso,Licenza d'uso,1,LIMS (Laboratory Information Management System),4046,Milano,MI,Lombardia,45.4655,9.18652
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Analisi 5.1,Analisi 5.1,POLISYSTEM INFORMATICA S.r.l.,Polisystem Informatica,1078,1078,Licenza d'uso,Licenza d'uso,1,Laboratory Information Management System (LIMS),3803,Mantova,MN,Lombardia,45.1564,10.7914
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,ANALITICA,ANALITICA,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,3,Software per la gestione della contabilità analitica,4086,Modena,MO,Emilia Romagna,44.6488,10.9201
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,APC,APC,Data processing,Data processing,1078,1078,Licenza d'uso,Licenza d'uso,5,Gestione Anagrafe Pazienti Centralizzata,3325,Imola,BO,Emilia Romagna,44.36,11.7124
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Anonimizzatore,Anonimizzatore,Santer Reply,Santer Reply,1862,1862,Propietà Regione Sardegna,Licenza d'uso\Proprietà della Regione Sardegna,4,Anonimizza e deanonimizza Anagrafe Sanitaria,6625,Sassari,SS,Sardegna,40.7259,8.55568
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Anonimizzatore,Anonimizzatore,Santer Reply,Santer Reply,1862,1862,Propietà Regione Sardegna,Licenza d'uso\Proprietà della Regione Sardegna,4,Anonimizza e deanonimizza Anagrafe Sanitaria,1348,Carbonia,CI,Sardegna,39.1694,8.52267
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Anonimizzatore,Anonimizzatore,Santer Reply,Santer Reply,1862,1862,Propietà Regione Sardegna,Licenza d'uso\Proprietà della Regione Sardegna,4,Anonimizza e deanonimizza Anagrafe Sanitaria,3453,Lanusei,OG,Sardegna,39.8189,9.60073
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Anonimizzatore,Anonimizzatore,Santer Reply,Santer Reply,1862,1862,Propietà Regione Sardegna,Licenza d'uso\Proprietà della Regione Sardegna,4,Anonimizza e deanonimizza Anagrafe Sanitaria,6427,Sanluri,VS,Sardegna,39.5594,8.90367
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Anonimizzatore,Anonimizzatore,Santer Reply,Santer Reply,1862,1862,Propietà Regione Sardegna,Licenza d'uso\Proprietà della Regione Sardegna,4,Anonimizza e deanonimizza Anagrafe Sanitaria,6727,Selargius,CA,Sardegna,39.2597,9.16294
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Anonimizzatore,Anonimizzatore,Santer Reply,Santer Reply,1862,1862,Propietà Regione Sardegna,Licenza d'uso\Proprietà della Regione Sardegna,4,Anonimizza e deanonimizza Anagrafe Sanitaria,4762,Oristano,OR,Sardegna,39.9062,8.58839
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,Anonimizzatore,Anonimizzatore,Santer Reply,Santer Reply,1862,1862,Propietà Regione Sardegna,Licenza d'uso\Proprietà della Regione Sardegna,4,Anonimizza e deanonimizza Anagrafe Sanitaria,4692,Olbia,OT,Sardegna,40.9244,9.49506
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,ANPA,ANPA,Engineering,Engineering,1078,1078,Licenza d'uso,Licenza d'uso,1,Gestione Anatomia patologia,6653,Savona,SV,Liguria,44.2976,8.4645
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql,Sql,Antiinfluenzale,Antiinfluenzale,ASL Milano,ASL Milano,2180,2180,Sviluppato in house,Sviluppato in house,1,Software di gestione campagna vaccinale stagionale,4046,Milano,MI,Lombardia,45.4655,9.18652
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Oracle,APC,APC,Ads,Ads,1078,1078,Licenza d'uso,Licenza d'uso,1,Anagrafe provinciale,2474,Cuneo,CN,Piemonte,44.3845,7.54267
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,APC,APC,Data processing,Data processing,1078,1078,Licenza d'uso,Licenza d'uso,1,Anagrafe Pazienti Centralizzata,3803,Mantova,MN,Lombardia,45.1564,10.7914
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Oracle,Dbms oracle,APC,APC,Data processing,Data processing,1078,1078,Licenza d'uso,Licenza d'uso,4,Gestione Anagrafe Centralizzata,5245,Pisa,PI,Toscana,43.7228,10.4017
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,POSTRESQL,POSTRESQL,APP-ASSISTANT,APP-ASSISTANT,Advenias s.r.l.,Advenias,1078,1078,Licenza d'uso,Licenza d'uso,3,APP per dispositivi mobili (smartphone e tablet) per gli interventi domiciliari,6606,Sarego,VI,Veneto,45.4078,11.4055
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,POSTRESQL,POSTRESQL,APP-ASSISTANT,APP-ASSISTANT,Advenias s.r.l.,Advenias,1078,1078,Licenza d'uso,Licenza d'uso,3,APP per dispositivi mobili (smartphone e tablet) per gli interventi domiciliari,1422,Cartigliano,VI,Veneto,45.7153,11.6947
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Previdenza e assistenza,Previdenza assistenza,POSTRESQL,POSTRESQL,APP-ASSISTANT,APP-ASSISTANT,Advenias s.r.l.,Advenias,1078,1078,Licenza d'uso,Licenza d'uso,3,APP per dispositivi mobili (smartphone e tablet) per gli interventi domiciliari,1718,Castelnovo Di Sotto,RE,Emilia Romagna,44.8131,10.5623
